"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Densità","Quota","Type","Count_120","Count_180"
2012,4,-1.39048620931562,0.266177908625282,1.24616626720518,0.647760705904087,-0.734709307291443,0.574232259793971,-0.202903900161151,6691,1104.59751829462,"77","urban",0,0
2012,5,-0.341665650908788,-0.420272515579076,-0.249368122861245,0.588189461667033,0.587341485955946,0.681925956758745,-0.202903900161151,6691,1104.59751829462,"77","urban",8,0
2012,6,0.921431803075552,-1.08784839418161,-1.07971701485436,-0.0784595369493785,0.967113157700739,-0.0100060462399777,-0.202903900161151,6691,1104.59751829462,"77","urban",NA,NA
2012,7,1.43773927090899,-1.42526795416805,-1.35213590543548,0.337688707185475,1.21457649037782,0.358844865864395,-0.202903900161151,6691,1104.59751829462,"77","urban",22,3
2012,8,1.7317818024942,-1.28148542091859,-1.33702949745501,0.0199238612227766,0.447669096798429,-0.0450064977535161,-0.202903900161151,6691,1104.59751829462,"77","urban",22,0
2012,9,0.133714585557231,0.0394857221825005,0.356398837155557,-0.0904433693397233,-0.937161808592325,0.0734565689077432,0.603004413282024,6691,1104.59751829462,"77","urban",1,0
2012,10,-0.947654943168696,-0.224609686827238,0.0527600367481332,-0.312917419037434,-2.12934083039093,-0.287317315924279,-0.202903900161151,6691,1104.59751829462,"77","urban",NA,NA
2013,4,-1.24532422885154,0.786957255858701,1.63641514003396,-0.00415977612941107,-0.754505286960947,-0.0100060462399777,-0.202903900161151,6691,1107.66783328031,"77","urban",1,0
2013,5,-0.66325315032399,0.66773139581371,0.95914451557627,0.385237461508352,0.360237985492138,0.439615138587984,0.603004413282024,6691,1107.66783328031,"77","urban",0,0
2013,6,0.372804906321599,-0.985224228697377,-1.18898669924642,-0.296565286453236,1.28932431615118,-0.260393891683091,-1.00881221360433,6691,1107.66783328031,"77","urban",8,0
2013,7,1.36956547552974,-1.13473829935471,-1.36724231341595,-0.237535247549943,1.18815014826583,-0.206547043200692,-1.00881221360433,6691,1107.66783328031,"77","urban",27,1
2013,8,1.16091234421752,-0.405449574006967,-0.989582113904228,-0.36394535050591,0.590466451861238,-0.368087588647866,-0.202903900161151,6691,1107.66783328031,"77","urban",14,1
2013,9,0.32797547117828,-1.29309672515008,-1.09532696976751,-0.324128100950987,-0.667529333732167,-0.343856506830788,-0.202903900161151,6691,1107.66783328031,"77","urban",5,0
2013,10,-0.798223492690966,0.276405738310038,1.74467773056066,-0.228257441828406,-2.40861767466455,-0.368087588647866,-0.202903900161151,6691,1107.66783328031,"77","urban",0,0
2014,4,-0.969231834635526,-0.423088874477774,-0.033850035673222,0.252294237023487,-0.117243218025625,0.49076964464625,-0.202903900161151,6691,1113.49029589564,"77","urban",2,0
2014,5,-0.387803472024018,-1.16883106497056,-1.0046885218847,0.278542695710649,0.844471832726965,0.358844865864395,-0.202903900161151,6691,1113.49029589564,"77","urban",5,0
2014,6,0.752076159200798,-0.68807365998184,-0.689468142025575,-0.155156064247458,1.02853685348378,-0.260393891683091,-1.00881221360433,6691,1113.49029589564,"77","urban",16,4
2014,7,0.765642055857077,0.144481558318269,0.324675380396573,-0.619085007848237,0.606634753718948,-0.691168679542191,-1.00881221360433,6691,1113.49029589564,"77","urban",7,0
2014,8,0.610701611813348,-0.24387951087098,0.0980792606895371,-0.724620047930741,-0.135476714742493,-0.610398406818628,-1.00881221360433,6691,1113.49029589564,"77","urban",3,0
2014,9,0.156485092296702,-1.04189727530808,-0.627028322372971,-0.306152352365506,-0.623655265315719,-0.343856506830788,-0.202903900161151,6691,1113.49029589564,"77","urban",0,0
2014,10,-0.657744156757992,-0.328370277832002,0.128292076650476,-0.307118790461495,-1.98797009019793,-0.287317315924279,0.603004413282024,6691,1113.49029589564,"77","urban",0,0
2015,4,-1.11439381509961,-0.977565708885124,-0.564588502720368,1.04562394126273,0.245472480386883,0.991545335532476,0.603004413282024,6691,1126.041998091,"77","urban",0,0
