"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"39","Femmine","9711","10073","10538","10969","10999","10668","10737","10760","10763","11159","11180","11072","11028","10470","9914","9792","9463","9484"
"39","Totale","19103","19912","21140","22030","22120","21368","21378","21495","21130","21978","21629","21931","21895","20766","20014","19796","19419","19329"
"40","Maschi","9343","9290","9791","10859","10996","10930","10545","10486","10738","10468","10961","10611","11146","11010","10477","10211","10095","10042"
"40","Femmine","9383","9655","10064","10802","10973","10942","10623","10675","10863","10923","11322","11286","11231","11132","10557","10001","9886","9567"
"40","Totale","18726","18945","19855","21661","21969","21872","21168","21161","21601","21391","22283","21897","22377","22142","21034","20212","19981","19609"
"41","Maschi","8887","9251","9223","9986","10841","10847","10831","10372","10515","10760","10637","11122","10915","11267","11108","10604","10328","10211"
"41","Femmine","9004","9353","9645","10357","10844","10895","10864","10625","10785","11016","11081","11393","11494","11331","11235","10584","10101","10006"
"41","Totale","17891","18604","18868","20343","21685","21742","21695","20997","21300","21776","21718","22515","22409","22598","22343","21188","20429","20217"
"42","Maschi","8467","8756","9177","9426","9956","10696","10662","10737","10352","10615","10909","10742","11382","11020","11384","11199","10714","10421"
"42","Femmine","8807","8951","9348","9858","10431","10815","10848","10831","10711","10900","11170","11161","11598","11588","11416","11296","10679","10190"
"42","Totale","17274","17707","18525","19284","20387","21511","21510","21568","21063","21515","22079","21903","22980","22608","22800","22495","21393","20611"
"43","Maschi","8318","8383","8730","9283","9426","9820","10596","10568","10724","10407","10716","11005","10997","11444","11139","11473","11291","10831"
"43","Femmine","8417","8814","8955","9619","9956","10410","10790","10827","10931","10826","11107","11267","11345","11684","11634","11451","11363","10775"
"43","Totale","16735","17197","17685","18902","19382","20230","21386","21395","21655","21233","21823","22272","22342","23128","22773","22924","22654","21606"
"44","Maschi","7968","8231","8321","8838","9263","9342","9734","10504","10567","10796","10525","10776","11204","11086","11529","11245","11538","11397"
"44","Femmine","8344","8386","8813","9165","9640","9916","10360","10725","10929","11158","11015","11144","11456","11418","11757","11697","11541","11389"
"44","Totale","16312","16617","17134","18003","18903","19258","20094","21229","21496","21954","21540","21920","22660","22504","23286","22942","23079","22786"
"45","Maschi","7900","7871","8126","8434","8781","9154","9303","9624","10501","10626","10892","10609","10974","11292","11140","11588","11317","11661"
"45","Femmine","8176","8311","8374","9035","9228","9586","9882","10325","10802","11044","11323","11094","11368","11544","11474","11795","11733","11582"
"45","Totale","16076","16182","16500","17469","18009","18740","19185","19949","21303","21670","22215","21703","22342","22836","22614","23383","23050","23243"
"46","Maschi","7374","7841","7855","8277","8398","8704","9080","9191","9611","10519","10750","10983","10810","11083","11381","11196","11689","11356"
"46","Femmine","8137","8145","8320","8576","9098","9173","9517","9832","10361","10943","11185","11380","11268","11426","11618","11525","11807","11782"
"46","Totale","15511","15986","16175","16853","17496","17877","18597","19023","19972","21462","21935","22363","22078","22509","22999","22721","23496","23138"
"47","Maschi","7456","7306","7783","7934","8254","8323","8666","8975","9186","9617","10570","10840","11188","10853","11166","11492","11250","11771"
"47","Femmine","7969","8108","8127","8499","8574","9055","9126","9473","9889","10467","11097","11233","11507","11316","11469","11692","11584","11843"
"47","Totale","15425","15414","15910","16433","16828","17378","17792","18448","19075","20084","21667","22073","22695","22169","22635","23184","22834","23614"
"48","Maschi","7138","7384","7265","7860","7915","8209","8269","8613","8977","9255","9723","10629","11028","11199","10930","11233","11554","11283"
