"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"66","Femmine","21","21","26","37","24","22","22","23","20","22","20","20","28","42","32","38","29","34"
"66","Totale","40","48","47","66","54","42","43","37","42","44","44","43","66","74","70","68","65","59"
"67","Maschi","19","19","27","21","29","28","20","20","14","22","22","24","23","38","31","36","30","35"
"67","Femmine","26","21","21","27","37","24","22","22","24","20","22","20","19","28","43","32","39","28"
"67","Totale","45","40","48","48","66","52","42","42","38","42","44","44","42","66","74","68","69","63"
"68","Maschi","19","19","18","26","21","29","28","20","18","13","22","22","24","22","38","30","35","29"
"68","Femmine","23","26","19","21","27","37","24","22","22","24","21","22","20","19","28","43","32","39"
"68","Totale","42","45","37","47","48","66","52","42","40","37","43","44","44","41","66","73","67","68"
"69","Maschi","25","19","20","19","24","21","28","27","21","18","13","22","23","23","20","38","30","34"
"69","Femmine","22","25","24","20","22","28","35","24","21","21","24","22","22","20","19","28","42","33"
"69","Totale","47","44","44","39","46","49","63","51","42","39","37","44","45","43","39","66","72","67"
"70","Maschi","18","25","19","20","18","24","21","28","26","20","18","13","21","22","23","20","38","29"
"70","Femmine","29","22","25","24","20","22","28","36","24","21","21","24","23","22","20","19","28","40"
"70","Totale","47","47","44","44","38","46","49","64","50","41","39","37","44","44","43","39","66","69"
"71","Maschi","18","17","24","19","20","17","24","19","28","26","20","18","15","19","22","23","20","36"
"71","Femmine","25","29","22","25","22","20","22","28","36","24","20","21","24","20","21","20","20","28"
"71","Totale","43","46","46","44","42","37","46","47","64","50","40","39","39","39","43","43","40","64"
"72","Maschi","15","19","16","24","19","21","15","24","19","26","27","20","18","15","19","20","23","20"
"72","Femmine","17","25","30","23","25","22","19","22","28","36","24","19","25","25","20","19","20","20"
"72","Totale","32","44","46","47","44","43","34","46","47","62","51","39","43","40","39","39","43","40"
"73","Maschi","21","16","18","17","23","18","21","15","23","19","22","25","19","19","15","17","20","22"
"73","Femmine","30","18","25","30","21","24","23","19","21","27","36","24","21","24","25","20","19","20"
"73","Totale","51","34","43","47","44","42","44","34","44","46","58","49","40","43","40","37","39","42"
"74","Maschi","8","19","15","17","16","21","16","20","17","24","19","22","25","19","20","15","16","20"
"74","Femmine","21","32","17","25","32","22","24","22","19","20","27","35","24","20","22","25","20","17"
"74","Totale","29","51","32","42","48","43","40","42","36","44","46","57","49","39","42","40","36","37"
"75","Maschi","21","8","20","15","17","16","22","16","18","15","23","19","22","25","19","20","14","15"
"75","Femmine","32","21","32","17","25","31","21","24","21","17","19","27","34","24","20","21","25","20"
"75","Totale","53","29","52","32","42","47","43","40","39","32","42","46","56","49","39","41","39","35"
"76","Maschi","8","20","8","20","14","17","16","23","15","18","14","23","17","22","25","18","20","13"
"76","Femmine","19","32","20","31","17","24","30","21","24","21","16","20","26","34","24","20","20","23"
"76","Totale","27","52","28","51","31","41","46","44","39","39","30","43","43","56","49","38","40","36"
"77","Maschi","14","8","20","8","20","12","17","15","22","15","17","13","21","16","21","24","17","17"
