"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"89","Femmine","2","1","3","2","2","1","2","0","5","5","9","2","6","4","7","7","1","3"
"89","Totale","2","2","4","2","3","2","4","0","6","5","11","2","8","4","8","10","1","7"
"90","Maschi","2","0","0","1","0","1","1","2","0","1","0","2","0","2","0","1","3","0"
"90","Femmine","1","2","1","3","2","2","1","2","0","4","5","9","2","6","3","7","6","1"
"90","Totale","3","2","1","4","2","3","2","4","0","5","5","11","2","8","3","8","9","1"
"91","Maschi","1","1","0","0","1","1","2","1","2","0","1","0","2","0","2","0","0","2"
"91","Femmine","1","1","2","1","3","2","2","1","1","0","4","4","8","1","4","3","6","4"
"91","Totale","2","2","2","1","4","3","4","2","3","0","5","4","10","1","6","3","6","6"
"92","Maschi","0","0","0","0","0","1","1","2","1","0","0","1","0","2","0","2","0","0"
"92","Femmine","0","1","1","2","1","2","2","0","1","1","0","3","3","7","1","2","2","6"
"92","Totale","0","1","1","2","1","3","3","2","2","1","0","4","3","9","1","4","2","6"
"93","Maschi","2","0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","1","0"
"93","Femmine","0","0","0","1","1","1","2","2","0","0","1","0","3","2","7","1","2","2"
"93","Totale","2","0","0","1","1","1","3","2","1","0","1","0","3","2","9","1","3","2"
"94","Maschi","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1"
"94","Femmine","0","0","0","0","1","1","1","1","2","0","0","1","0","2","1","7","1","1"
"94","Totale","0","1","0","0","1","1","1","1","2","1","0","1","0","2","1","8","1","2"
"95","Maschi","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"95","Femmine","1","0","0","0","0","1","1","1","1","2","0","0","1","0","2","0","5","1"
"95","Totale","2","0","1","0","0","1","1","1","1","2","1","0","1","0","2","0","6","1"
"96","Maschi","1","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1"
"96","Femmine","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","2","0","3"
"96","Totale","1","2","0","1","0","0","1","0","2","0","0","1","0","1","0","2","0","4"
"97","Maschi","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"97","Femmine","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","2","1"
