"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"98","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Femmine","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0"
"98","Totale","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0"
"99","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Femmine","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0"
"99","Totale","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0"
"100 e oltre","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100 e oltre","Femmine","0","0","0","0","0","1","2","1","1","1","1","1","0","0","0","0","0","0"
"100 e oltre","Totale","0","0","0","0","0","1","2","1","1","1","1","1","0","0","0","0","0","0"
"Totale","Maschi","529","530","535","553","545","539","554","552","569","570","573","605","616","603","623","614","567","566"
