"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"83","Totale","2","2","13","7","7","9","9","12","7","14","8","9","7","4","7","9","5","7"
"84","Maschi","0","0","0","4","2","1","4","4","5","4","4","2","3","3","3","1","3","2"
"84","Femmine","2","2","1","7","4","5","5","5","6","3","9","4","5","4","1","6","6","3"
"84","Totale","2","2","1","11","6","6","9","9","11","7","13","6","8","7","4","7","9","5"
"85","Maschi","2","0","0","0","4","2","1","4","4","5","4","4","2","2","3","3","1","2"
"85","Femmine","1","1","2","1","7","4","5","5","3","6","3","9","4","5","4","1","6","5"
"85","Totale","3","1","2","1","11","6","6","9","7","11","7","13","6","7","7","4","7","7"
"86","Maschi","2","2","0","0","0","3","3","1","4","4","5","4","5","0","2","3","3","1"
"86","Femmine","1","1","1","2","1","6","2","5","5","3","6","3","6","3","5","4","1","4"
"86","Totale","3","3","1","2","1","9","5","6","9","7","11","7","11","3","7","7","4","5"
"87","Maschi","1","2","2","0","0","0","3","3","1","3","3","4","4","4","0","2","2","2"
"87","Femmine","5","1","0","1","2","1","5","2","4","5","2","6","2","6","3","5","4","0"
"87","Totale","6","3","2","1","2","1","8","5","5","8","5","10","6","10","3","7","6","2"
"88","Maschi","1","1","2","2","0","0","0","3","2","1","3","3","2","4","2","0","2","2"
"88","Femmine","2","4","1","0","1","2","1","3","2","4","3","2","7","2","3","2","5","3"
"88","Totale","3","5","3","2","1","2","1","6","4","5","6","5","9","6","5","2","7","5"
"89","Maschi","1","1","1","1","2","0","0","0","2","2","1","3","1","2","4","2","0","2"
"89","Femmine","3","1","2","1","0","1","2","1","2","2","3","2","2","7","1","3","2","5"
"89","Totale","4","2","3","2","2","1","2","1","4","4","4","5","3","9","5","5","2","7"
"90","Maschi","1","1","1","1","0","2","0","0","0","2","1","1","3","1","2","1","2","0"
"90","Femmine","0","3","1","2","1","0","0","2","1","1","2","3","2","2","6","1","3","2"
"90","Totale","1","4","2","3","1","2","0","2","1","3","3","4","5","3","8","2","5","2"
"91","Maschi","1","0","1","1","0","0","2","0","0","0","2","1","1","2","1","2","1","2"
"91","Femmine","2","0","3","1","2","1","0","0","0","1","1","2","1","2","2","6","1","3"
"91","Totale","3","0","4","2","2","1","2","0","0","1","3","3","2","4","3","8","2","5"
"92","Maschi","0","1","0","1","0","0","0","2","0","0","0","2","1","0","2","1","2","0"
"92","Femmine","1","2","0","3","1","0","1","0","0","0","1","1","2","1","2","2","6","0"
"92","Totale","1","3","0","4","1","0","1","2","0","0","1","3","3","1","4","3","8","0"
"93","Maschi","0","0","0","0","1","0","0","0","2","0","0","0","1","1","0","2","1","2"
"93","Femmine","1","1","2","0","2","0","0","1","0","0","0","1","1","2","2","2","2","4"
