"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"91","Totale","6","10","9","8","11","11","12","5","6","8","6","8","6","10","14","3","12","9"
"92","Maschi","2","0","2","1","3","1","2","4","1","0","0","1","0","2","2","3","1","2"
"92","Femmine","6","6","7","8","4","8","6","7","4","6","8","3","7","4","6","7","1","7"
"92","Totale","8","6","9","9","7","9","8","11","5","6","8","4","7","6","8","10","2","9"
"93","Maschi","0","2","0","1","1","3","1","2","4","1","0","0","1","0","1","2","3","0"
"93","Femmine","6","5","4","7","5","5","8","5","5","2","6","7","3","7","4","7","7","1"
"93","Totale","6","7","4","8","6","8","9","7","9","3","6","7","4","7","5","9","10","1"
"94","Maschi","2","0","2","0","1","1","0","1","1","2","1","0","0","1","0","1","1","2"
"94","Femmine","3","3","5","3","5","5","5","7","6","2","1","4","7","3","6","1","6","6"
"94","Totale","5","3","7","3","6","6","5","8","7","4","2","4","7","4","6","2","7","8"
"95","Maschi","0","1","0","2","0","0","1","0","1","0","2","0","0","0","1","0","1","1"
"95","Femmine","1","3","3","3","2","5","5","6","9","5","2","1","3","6","2","6","1","3"
"95","Totale","1","4","3","5","2","5","6","6","10","5","4","1","3","6","3","6","2","4"
"96","Maschi","0","0","1","0","2","0","0","1","0","1","0","1","0","0","0","1","0","1"
"96","Femmine","0","1","3","1","3","1","4","3","6","7","5","2","1","1","2","2","5","1"
"96","Totale","0","1","4","1","5","1","4","4","6","8","5","3","1","1","2","3","5","2"
"97","Maschi","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"97","Femmine","0","0","1","2","1","2","0","3","3","5","4","4","1","1","1","3","1","4"
"97","Totale","0","0","1","2","1","3","0","3","3","5","4","4","1","1","1","3","2","4"
"98","Maschi","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"98","Femmine","0","0","0","0","2","0","2","0","3","1","3","3","2","1","0","1","1","0"
"98","Totale","0","0","0","0","2","0","3","0","3","1","3","3","2","1","0","1","1","1"
