"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"58","Totale","920","902","688","1065","1001","999","970","899","856","862","912","864","922","934","997","965","1009","996"
"59","Maschi","400","428","424","317","469","486","477","450","409","396","394","415","391","425","459","475","442","485"
"59","Femmine","511","480","469","364","587","513","510","520","491","461","464","486","469","478","471","507","527","531"
"59","Totale","911","908","893","681","1056","999","987","970","900","857","858","901","860","903","930","982","969","1016"
"60","Maschi","448","399","426","415","312","466","473","476","456","410","392","391","411","392","429","454","466","442"
"60","Femmine","502","510","477","464","361","579","502","509","521","494","465","462","488","462","473","467","501","524"
"60","Totale","950","909","903","879","673","1045","975","985","977","904","857","853","899","854","902","921","967","966"
"61","Maschi","476","435","392","417","408","309","456","470","469","457","409","381","386","415","402","430","442","460"
"61","Femmine","554","499","509","467","455","361","570","504","513","520","496","460","456","483","468","469","467","504"
"61","Totale","1030","934","901","884","863","670","1026","974","982","977","905","841","842","898","870","899","909","964"
"62","Maschi","507","475","432","390","402","394","305","453","466","463","458","403","375","380","415","394","420","447"
"62","Femmine","564","547","496","499","464","451","361","557","499","505","522","490","460","454","487","468","464","464"
"62","Totale","1071","1022","928","889","866","845","666","1010","965","968","980","893","835","834","902","862","884","911"
"63","Maschi","478","494","468","428","385","400","389","303","450","458","461","446","404","379","375","412","390","415"
"63","Femmine","589","552","541","489","491","458","451","359","553","504","500","518","489","460","457","484","463","458"
"63","Totale","1067","1046","1009","917","876","858","840","662","1003","962","961","964","893","839","832","896","853","873"
"64","Maschi","421","467","483","463","415","370","390","382","302","443","455","448","437","399","379","374","400","377"
"64","Femmine","552","588","546","533","490","486","450","454","355","548","506","494","512","490","462","458","480","471"
"64","Totale","973","1055","1029","996","905","856","840","836","657","991","961","942","949","889","841","832","880","848"
"65","Maschi","411","414","459","480","460","407","356","381","381","296","442","448","446","441","393","379","374","397"
"65","Femmine","527","551","579","538","528","484","474","447","453","350","544","501","498","508","488","454","459","473"
"65","Totale","938","965","1038","1018","988","891","830","828","834","646","986","949","944","949","881","833","833","870"
"66","Maschi","425","401","402","445","469","449","401","358","373","377","289","435","443","442","445","386","377","374"
"66","Femmine","535","523","540","574","529","525","479","474","444","448","349","536","499","495","505","481","453","452"
"66","Totale","960","924","942","1019","998","974","880","832","817","825","638","971","942","937","950","867","830","826"
"67","Maschi","464","419","392","385","436","463","431","392","348","360","370","282","432","438","438","437","379","366"
"67","Femmine","544","526","518","532","568","527","521","471","472","439","445","345","535","500","490","496","476","446"
"67","Totale","1008","945","910","917","1004","990","952","863","820","799","815","627","967","938","928","933","855","812"
"68","Maschi","427","452","409","380","377","422","459","429","382","347","350","364","285","423","432","418","425","386"
"68","Femmine","577","536","519","511","526","561","524","518","469","468","435","440","341","530","494","492","491","473"
"68","Totale","1004","988","928","891","903","983","983","947","851","815","785","804","626","953","926","910","916","859"
"69","Maschi","371","407","438","406","378","369","405","447","418","374","343","339","357","279","420","426","413","420"
"69","Femmine","573","574","534","512","498","521","554","530","517","460","463","433","432","342","523","495","486","489"
"69","Totale","944","981","972","918","876","890","959","977","935","834","806","772","789","621","943","921","899","909"
"70","Maschi","434","367","393","432","391","371","362","390","436","407","364","332","331","350","273","404","418","407"
"70","Femmine","607","564","559","528","506","500","514","551","520","507","462","459","425","430","338","517","491","486"
"70","Totale","1041","931","952","960","897","871","876","941","956","914","826","791","756","780","611","921","909","893"
"71","Maschi","410","425","358","389","417","388","358","359","385","425","403","350","319","327","344","270","400","405"
"71","Femmine","555","598","554","555","514","499","498","509","539","510","502","458","457","423","423","334","514","492"
"71","Totale","965","1023","912","944","931","887","856","868","924","935","905","808","776","750","767","604","914","897"
"72","Maschi","377","401","408","350","372","407","378","343","354","382","413","397","336","314","316","337","263","396"
"72","Femmine","560","548","582","546","544","500","488","491","505","529","497","491","450","451","419","416","326","507"
"72","Totale","937","949","990","896","916","907","866","834","859","911","910","888","786","765","735","753","589","903"
"73","Maschi","338","360","395","400","335","361","393","357","328","339","376","395","379","324","301","311","332","267"
"73","Femmine","551","552","541","572","532","537","482","484","481","496","525","489","481","441","442","409","409","323"
"73","Totale","889","912","936","972","867","898","875","841","809","835","901","884","860","765","743","720","741","590"
"74","Maschi","326","330","350","386","395","326","350","381","349","314","331","368","386","370","321","298","299","326"
"74","Femmine","535","544","540","530","556","523","528","468","479","476","485","521","482","473","434","434","400","396"
"74","Totale","861","874","890","916","951","849","878","849","828","790","816","889","868","843","755","732","699","722"
"75","Maschi","315","313","319","334","361","384","315","347","366","339","307","321","361","380","360","317","296","293"
"75","Femmine","474","521","533","528","526","540","523","524","457","473","473","480","512","472","466","428","424","385"
"75","Totale","789","834","852","862","887","924","838","871","823","812","780","801","873","852","826","745","720","678"
"76","Maschi","279","300","301","303","325","352","372","301","339","352","325","297","314","355","362","352","305","287"
"76","Femmine","479","460","500","519","515","512","525","511","521","457","460","463","477","498","469","449","430","416"
"76","Totale","758","760","801","822","840","864","897","812","860","809","785","760","791","853","831","801","735","703"
"77","Maschi","321","257","279","287","289","312","338","348","280","327","344","310","288","297","339","347","345","291"
"77","Femmine","453","473","445","490","514","499","495","509","502","504","451","450","450","462","487","460","444","415"
"77","Totale","774","730","724","777","803","811","833","857","782","831","795","760","738","759","826","807","789","706"
"78","Maschi","272","308","241","256","269","272","293","322","337","265","306","332","287","284","284","323","329","331"
"78","Femmine","415","442","467","430","487","504","497","483","497","491","491","437","436","445","452","479","455","440"
"78","Totale","687","750","708","686","756","776","790","805","834","756","797","769","723","729","736","802","784","771"
"79","Maschi","238","257","290","228","246","252","262","277","302","319","257","294","315","280","272","273","312","316"
"79","Femmine","459","400","425","451","420","467","481","483","471","465","480","472","423","415","427","436","474","436"
"79","Totale","697","657","715","679","666","719","743","760","773","784","737","766","738","695","699","709","786","752"
"80","Maschi","227","226","236","270","213","231","230","243","263","285","294","247","273","307","262","253","258","294"
"80","Femmine","383","439","384","401","434","410","454","454","473","449","449","462","452","411","406","415","426","452"
"80","Totale","610","665","620","671","647","641","684","697","736","734","743","709","725","718","668","668","684","746"
"81","Maschi","181","203","206","211","252","202","210","220","215","249","270","267","232","261","278","243","242","245"
"81","Femmine","343","367","424","366","384","418","394","432","437","447","430","434","445","432","395","398","400","416"
"81","Totale","524","570","630","577","636","620","604","652","652","696","700","701","677","693","673","641","642","661"
"82","Maschi","108","172","191","188","203","232","193","192","204","203","240","247","249","228","240","266","231","217"
"82","Femmine","198","315","346","404","351","368","403","380","426","419","436","415","416","424","420","386","380","382"
"82","Totale","306","487","537","592","554","600","596","572","630","622","676","662","665","652","660","652","611","599"
"83","Maschi","84","95","162","171","168","186","208","172","175","189","187","227","232","231","207","219","251","218"
"83","Femmine","154","186","288","327","373","331","350","391","357","395","393","415","391","403","391","402","368","358"
"83","Totale","238","281","450","498","541","517","558","563","532","584","580","642","623","634","598","621","619","576"
"84","Maschi","72","76","83","152","153","150","174","188","152","151","161","168","209","209","210","188","203","225"
"84","Femmine","156","148","172","276","300","358","308","327","354","336","362","367","391","379","389","370","378","348"
"84","Totale","228","224","255","428","453","508","482","515","506","487","523","535","600","588","599","558","581","573"
"85","Maschi","68","62","62","74","131","138","129","156","165","139","140","151","153","192","191","192","167","179"
"85","Femmine","183","146","141","166","252","278","334","295","308","333","318","333","331","361","345","369","335","360"
"85","Totale","251","208","203","240","383","416","463","451","473","472","458","484","484","553","536","561","502","539"
"86","Maschi","81","58","58","58","62","120","126","109","142","148","128","125","127","138","176","176","178","152"
"86","Femmine","210","164","136","132","156","226","255","303","278","284","314","283","307","300","323","329","346","315"
"86","Totale","291","222","194","190","218","346","381","412","420","432","442","408","434","438","499","505","524","467"
"87","Maschi","54","71","50","53","46","54","102","108","107","128","127","110","116","119","124","157","154","155"
