"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"78","Maschi","14","20","15","19","22","21","26","20","32","32","25","26","34","21","34","34","37","39"
"78","Femmine","23","28","26","38","30","30","30","36","32","39","33","31","28","33","36","42","55","57"
"78","Totale","37","48","41","57","52","51","56","56","64","71","58","57","62","54","70","76","92","96"
"79","Maschi","19","12","21","14","18","19","21","25","20","29","30","23","24","32","21","33","34","34"
"79","Femmine","27","21","28","25","36","29","28","29","33","32","39","32","31","28","32","33","41","52"
"79","Totale","46","33","49","39","54","48","49","54","53","61","69","55","55","60","53","66","75","86"
"80","Maschi","17","17","10","22","13","19","17","23","23","20","27","28","22","22","31","21","31","31"
"80","Femmine","30","27","20","28","22","38","30","28","28","32","29","38","32","31","27","29","32","39"
"80","Totale","47","44","30","50","35","57","47","51","51","52","56","66","54","53","58","50","63","70"
"81","Maschi","9","14","16","12","19","13","19","16","20","23","19","24","24","21","22","32","19","30"
"81","Femmine","21","28","26","20","27","19","37","26","26","28","30","30","34","32","30","27","28","33"
"81","Totale","30","42","42","32","46","32","56","42","46","51","49","54","58","53","52","59","47","63"
"82","Maschi","8","7","12","17","11","17","12","19","14","18","22","17","19","23","20","21","29","18"
"82","Femmine","20","18","28","27","20","27","19","34","23","25","26","27","30","34","32","30","27","25"
"82","Totale","28","25","40","44","31","44","31","53","37","43","48","44","49","57","52","51","56","43"
"83","Maschi","5","7","7","11","14","11","14","9","17","15","17","21","17","19","22","19","20","28"
"83","Femmine","11","20","17","27","26","18","27","19","33","23","24","23","25","26","32","29","25","29"
"83","Totale","16","27","24","38","40","29","41","28","50","38","41","44","42","45","54","48","45","57"
"84","Maschi","0","3","7","8","11","12","9","9","6","16","13","17","16","17","17","18","16","19"
"84","Femmine","11","7","20","17","24","25","20","25","18","27","22","22","22","25","26","33","28","24"
"84","Totale","11","10","27","25","35","37","29","34","24","43","35","39","38","42","43","51","44","43"
"85","Maschi","4","0","2","6","7","9","11","6","8","5","15","13","13","13","18","12","17","16"
"85","Femmine","14","10","6","20","17","23","22","18","25","15","26","23","22","22","23","26","32","28"
"85","Totale","18","10","8","26","24","32","33","24","33","20","41","36","35","35","41","38","49","44"
"86","Maschi","5","1","0","2","5","6","9","10","5","5","6","12","12","10","11","16","10","17"
"86","Femmine","15","11","10","6","20","17","22","17","15","20","15","25","21","21","23","21","21","29"
"86","Totale","20","12","10","8","25","23","31","27","20","25","21","37","33","31","34","37","31","46"
"87","Maschi","2","5","0","0","2","5","6","9","8","7","5","4","12","9","9","9","13","7"
"87","Femmine","11","12","11","8","5","19","17","18","11","13","19","16","22","19","17","19","16","19"
"87","Totale","13","17","11","8","7","24","23","27","19","20","24","20","34","28","26","28","29","26"
"88","Maschi","8","2","4","0","0","2","2","4","6","8","7","5","4","10","6","8","6","13"
"88","Femmine","8","10","11","11","7","4","16","15","19","8","11","15","13","19","16","17","18","16"
"88","Totale","16","12","15","11","7","6","18","19","25","16","18","20","17","29","22","25","24","29"
"89","Maschi","3","6","2","4","1","0","2","3","4","4","7","6","4","3","8","6","8","6"
"89","Femmine","10","5","8","10","11","8","4","11","9","16","7","10","12","12","13","15","16","14"
"89","Totale","13","11","10","14","12","8","6","14","13","20","14","16","16","15","21","21","24","20"
"90","Maschi","1","2","4","2","4","1","0","2","2","3","3","4","4","4","2","9","5","8"
"90","Femmine","8","9","4","7","8","10","6","4","9","9","15","6","9","12","11","14","13","13"
"90","Totale","9","11","8","9","12","11","6","6","11","12","18","10","13","16","13","23","18","21"
"91","Maschi","1","1","2","2","2","2","1","1","0","2","2","2","3","4","1","2","7","3"
"91","Femmine","6","7","7","4","4","7","8","3","4","7","8","14","5","7","10","11","13","10"
"91","Totale","7","8","9","6","6","9","9","4","4","9","10","16","8","11","11","13","20","13"
"92","Maschi","0","0","1","2","3","1","1","0","1","0","1","2","1","2","4","0","2","6"
"92","Femmine","7","2","6","6","2","4","6","8","3","4","5","6","10","4","6","9","10","10"
"92","Totale","7","2","7","8","5","5","7","8","4","4","6","8","11","6","10","9","12","16"
"93","Maschi","1","0","0","1","2","2","1","1","0","1","0","1","1","1","2","4","0","2"
"93","Femmine","2","7","2","7","4","2","2","6","7","3","4","5","6","9","3","3","6","6"
"93","Totale","3","7","2","8","6","4","3","7","7","4","4","6","7","10","5","7","6","8"
"94","Maschi","0","0","0","0","0","1","1","1","1","0","1","0","1","1","1","2","2","0"
"94","Femmine","3","2","7","2","7","3","2","1","7","5","3","4","3","2","7","3","2","5"
"94","Totale","3","2","7","2","7","4","3","2","8","5","4","4","4","3","8","5","4","5"
"95","Maschi","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","2","2"
"95","Femmine","2","3","2","5","2","7","2","2","0","6","4","2","2","2","2","3","3","1"
"95","Totale","3","3","2","5","2","7","2","3","0","7","4","2","2","3","3","4","5","3"
"96","Maschi","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1"
"96","Femmine","0","2","2","2","4","1","5","1","2","0","5","1","1","1","2","2","2","3"
"96","Totale","0","3","2","2","4","1","5","1","3","0","5","1","1","1","2","3","2","4"
"97","Maschi","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"97","Femmine","1","0","1","2","2","3","1","2","1","2","0","3","1","1","1","2","1","2"
"97","Totale","1","0","2","2","2","3","1","2","1","2","0","3","1","1","1","2","2","2"
"98","Maschi","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"98","Femmine","0","1","0","1","0","2","1","0","2","2","2","0","2","1","1","1","2","1"
"98","Totale","0","1","0","2","0","2","1","0","2","2","2","0","2","1","1","1","2","2"
"99","Maschi","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Femmine","0","0","1","0","0","0","2","1","0","2","0","1","0","1","0","0","0","1"
"99","Totale","0","0","1","0","1","0","2","1","0","2","0","1","0","1","0","0","0","1"
"100 e oltre","Maschi","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100 e oltre","Femmine","0","0","0","0","0","0","0","0","1","1","2","1","2","1","1","1","1","1"
"100 e oltre","Totale","1","1","0","0","0","0","0","0","1","1","2","1","2","1","1","1","1","1"
"Totale","Maschi","4062","4026","4053","4032","4037","4042","4103","4159","4153","4160","4177","4192","4184","4151","4157","4161","4158","4137"
"Totale","Femmine","3994","3975","3999","3984","3980","4019","4055","4086","4107","4123","4101","4151","4142","4109","4115","4117","4154","4118"
